Date,Ticker,AssetClass,Adjusted_close,Close,Country,High,Low,Open,Volume,amihud_illiquidity,de_slope_proxy,global_yc_level,high_low_spread_22d,is_tradable,jp_slope_proxy,log_return_1d,log_return_1d_raw,log_return_20d,log_return_20d_raw,log_return_5d,log_return_5d_raw,mom_12m,mom_3m,mom_6m,price_to_52w_high,rolling_median_dollar_vol,rolling_median_price,rolling_zero_vol_frac,spread_us_de_slope,spread_us_jp_slope,spread_us_uk_slope,target_fwd,uk_slope_proxy,vol_10d,vol_22d,vol_60d,volume_ratio,yc_level,yc_slope,yc_slope_zscore
2001-11-09,CRUDE_OIL_commodity,commodity,,22.22,,22.4,21.1,22.05,92707.0,,,,,,,0.048407666,,,,,,,,,,,,,,,,,,,0.024645397,,,,,
2001-11-12,CRUDE_OIL_commodity,commodity,,21.23,,21.78,20.7,21.45,86546.0,,,,,,,-0.0455775,,,,,,,,,,,,,,,,,,,0.025057724,,,,,
2001-11-13,CRUDE_OIL_commodity,commodity,,21.67,,21.97,21.4,21.45,89422.0,,,,,,,0.020513564,,,,,,,,,,,,,,,,,,,0.024501607,,,,,
2001-11-14,CRUDE_OIL_commodity,commodity,,19.74,,21.6,19.55,20.0,126797.0,,,,,,,-0.0932818,,,,,,,,,,,,,,,,,,,0.031330626,,,,,
2001-11-15,CRUDE_OIL_commodity,commodity,,17.45,,19.15,17.15,19.1,86459.0,,,,,,,-0.12330733,,,,,,,,,,,,,,,,,,,0.0401649,,,,,
2001-11-16,CRUDE_OIL_commodity,commodity,,18.03,,18.2,17.3,17.55,66721.0,,,,,,,0.032697383,,,,,,,,,,,,,,,,,,,0.041210912,,,,,
2001-11-19,CRUDE_OIL_commodity,commodity,,17.72,,18.3,16.7,17.15,87935.0,,,,,,,-0.01734317,,,,,,,,,,,,,,,,,,,0.04113143,,,,,
2001-11-20,CRUDE_OIL_commodity,commodity,,19.15,,19.43,18.75,19.3,77042.0,,,,,,,0.07760879,,,,,,,,,,,,,,,,,,,0.044580974,,,,,
2001-11-21,CRUDE_OIL_commodity,commodity,,18.96,,19.45,18.8,19.4,68382.0,,,,,,,-0.009971247,,,,,,,,,,,,,,,,,,,0.04458447,,,,,
2001-11-26,CRUDE_OIL_commodity,commodity,,18.69,,18.95,17.67,18.8,53657.0,,,,,,,-0.014342799,,,,,,,,,,,,,,,,,,,0.044553425,,,,,
2001-11-27,CRUDE_OIL_commodity,commodity,,19.48,,19.8,18.55,18.68,88162.0,,,,,,,0.041399624,,,,,,,,,,,,,,,,,,,0.045349773,,,,,
2001-11-28,CRUDE_OIL_commodity,commodity,,19.22,,19.65,18.96,19.15,91757.0,,,,,,,-0.013436907,,,,,,,,,,,,,,,,,,,0.045341652,,,,,
2001-11-29,CRUDE_OIL_commodity,commodity,,18.62,,19.27,18.51,19.2,61745.0,,,,,,,-0.03171505,,,,,,,,,,,,,,,,,,,0.04562343,,,,,
2001-11-30,CRUDE_OIL_commodity,commodity,,19.44,,19.55,18.4,18.65,71678.0,,,,,,,0.04309651,,,,,,,,,,,,,,,,,,,0.046839908,,,,,
2001-12-03,CRUDE_OIL_commodity,commodity,,20.09,,20.5,19.38,19.4,80890.0,,,,,,,0.03288936,,,,,,,,,,,,,,,,,,,0.047529418,,,,,
2001-12-04,CRUDE_OIL_commodity,commodity,,19.65,,20.4,19.62,20.2,76991.0,,,,,,,-0.022144867,,,,,,,,,,,,,,,,,,,0.04729575,,,,,
2001-12-05,CRUDE_OIL_commodity,commodity,,19.49,,20.3,19.3,20.23,72548.0,,,,,,,-0.008175817,,,,,,,,,,,,,,,,,,,0.04667998,,,,,
2001-12-06,CRUDE_OIL_commodity,commodity,,18.54,,19.55,18.2,19.5,80176.0,,,,,,,-0.04997089,,,,,,,,,,,,,,,,,,,0.047767,,,,,
2001-12-07,CRUDE_OIL_commodity,commodity,,19.04,,19.09,17.92,18.55,73257.0,,,,,,,0.026611468,,,,,,,,,,,,,,,,,,,0.048192218,,,,,
2001-12-10,CRUDE_OIL_commodity,commodity,,18.37,,18.8,18.15,18.68,61037.0,,,,,,,-0.035823133,,,,,,,,,,,,,,,,,,,0.048720162,,,,,
2001-12-11,CRUDE_OIL_commodity,commodity,,18.08,,18.4,17.92,18.05,66894.0,,,,,,,-0.015912594,,,,,,,,,,,,,,,,,,,0.048707526,,,,,
2001-12-12,CRUDE_OIL_commodity,commodity,,18.36,,18.85,18.3,18.45,80615.0,,,,,,,0.015368068,,,,,,,,,,,,,,,,,,,0.047257375,,,,,
2001-12-13,CRUDE_OIL_commodity,commodity,,18.12,,18.55,17.8,18.0,80705.0,,,,,,,-0.013158072,,,,,,,,,,,,,,,,,,,0.04564821,,,,,
2001-12-14,CRUDE_OIL_commodity,commodity,,19.29,,19.25,18.29,18.7,69865.0,,,,,,,0.06257053,,,,,,,,,,,,,,,,,,,0.047343973,,,,,
2001-12-17,CRUDE_OIL_commodity,commodity,,19.22,,19.58,19.1,19.2,62709.0,,,,,,,-0.0036355066,,,,,,,,,,,,,,,,,,,0.047018748,,,,,
2001-12-18,CRUDE_OIL_commodity,commodity,,19.36,,19.5,19.07,19.25,71584.0,,,,,,,0.0072577456,,,,,,,,,,,,,,,,,,,0.04276977,,,,,
2001-12-19,CRUDE_OIL_commodity,commodity,,19.8,,20.18,19.75,19.85,70955.0,,,,,,,0.022472786,,,,,,,,,,,,,,,,,,,0.033098884,,,,,
2001-12-20,CRUDE_OIL_commodity,commodity,,19.28,,20.15,19.17,19.9,67602.0,,,,,,,-0.026613574,,,,,,,,,,,,,,,,,,,0.03321413,,,,,
2001-12-21,CRUDE_OIL_commodity,commodity,,19.62,,19.75,19.25,19.43,46791.0,,,,,,,0.017481172,,,,,,,,,,,,,,,,,,,0.033025403,,,,,
2001-12-26,CRUDE_OIL_commodity,commodity,,21.27,,21.43,19.7,19.8,61256.0,,,,,,,0.080748156,,,,,,,,,,,,,,,,,,,0.033360828,,,,,
1999-01-04,AA,equity,28.3782,69.0246,USA,71.1305,68.966,69.785,1.008133e+06,,,,,True,,,,,,,,,,,1.0,2.8609e+07,28.3782,0.0,,,,0.020135468,,,,,,,,
1999-01-05,AA,equity,28.9554,70.4285,USA,71.5984,69.8436,69.9604,928800.0,0.021679014,,,,True,,0.020135468,0.020135468,,,,,,,,1.0,2.7751388e+07,28.6668,0.0,,,,0.03909398,,,,,,,,
1999-01-06,AA,equity,30.1098,73.2362,USA,73.9382,70.1944,70.1944,1.539067e+06,0.025401091,,,,True,,0.03909398,0.03909398,,,,,,,,1.0,2.8609e+07,28.9554,0.0,,,,-0.012862256,,,,,,,,
1999-01-07,AA,equity,29.725,72.3002,USA,73.0022,71.3644,72.1248,1.710667e+06,0.0075188545,,,,True,,-0.012862256,-0.012862256,,,,,,,,0.9872201,3.7475e+07,29.3402,0.0,,,,0.09707326,,,,,,,,
1999-01-08,AA,equity,32.7552,79.6708,USA,79.7292,77.4478,77.5649,4.667867e+06,0.020796062,,,,True,,0.09707326,0.09707326,,,,,,,,1.0,4.6341e+07,29.725,0.0,,,,0.035344005,,,,,,,,
1999-01-11,AA,equity,33.9336,82.537,USA,84.3503,78.9688,79.6708,3.780933e+06,0.0093479585,,,,True,,0.035344005,0.035344005,,,0.17878444,0.17878444,,,,1.0,4.859529e+07,29.9174,0.0,,,,-0.033876628,,,,,,,,
1999-01-12,AA,equity,32.8033,79.7876,USA,81.484,79.6122,80.8991,3.314133e+06,0.010221867,,,,True,,-0.033876628,-0.033876628,,,0.124772355,0.124772355,,,,0.9666908,5.0849576e+07,30.1098,0.0,,,,-0.016260926,,,,,,,,
1999-01-13,AA,equity,32.2742,78.5007,USA,80.3727,77.2139,77.9159,3.966e+06,0.004100082,,,,True,,-0.016260926,-0.016260926,,,0.069417454,0.069417454,,,,0.95109856,7.978204e+07,31.192001,0.0,,,,-0.027192803,,,,,,,,
1999-01-14,AA,equity,31.4084,76.395,USA,78.9688,76.3365,78.7347,1.733733e+06,0.01568454,,,,True,,-0.027192803,-0.027192803,,,0.055086903,0.055086903,,,,0.925584,5.445378e+07,31.4084,0.0,,,,0.052938115,,,,,,,,
1999-01-15,AA,equity,33.1159,80.5482,USA,80.6066,75.7516,76.8044,1.683867e+06,0.031438418,,,,True,,0.052938115,0.052938115,,,0.010951762,0.010951762,,,,0.97590286,5.510827e+07,31.841301,0.0,,,,-0.0014535158,,,,,,,,
1999-01-19,AA,equity,33.0678,80.4311,USA,80.5482,77.9159,80.3727,1.251333e+06,0.001161574,,,,True,,-0.0014535158,-0.0014535158,,,-0.025845757,-0.025845757,,,,0.9744854,5.445378e+07,32.2742,0.0,,,,-0.024291795,,0.04135034,,,,,,
1999-01-20,AA,equity,32.2742,78.5007,USA,80.0217,78.3839,80.0217,1.01e+06,0.02405128,,,,True,,-0.024291795,-0.024291795,,,-0.016260926,-0.016260926,,,,0.95109856,5.265168e+07,32.2742,0.0,,,,0.0014892301,,0.043121096,,,,,,
1999-01-21,AA,equity,32.3223,78.6179,USA,80.8991,78.0913,78.1498,1.241467e+06,0.0011995728,,,,True,,0.0014892301,0.0014892301,,,0.0014892301,0.0014892301,,,,0.9525161,5.0849576e+07,32.2742,0.0,,,,-0.033286948,,0.042009834,,,,,,
1999-01-22,AA,equity,31.2641,76.0441,USA,78.0913,75.927,77.7989,1.445067e+06,0.023034882,,,,True,,-0.033286948,-0.033286948,,,-0.0046049133,-0.0046049133,,,,0.9213316,4.859529e+07,32.2742,0.0,,,,0.02281534,,0.043555778,,,,,,
1999-01-25,AA,equity,31.9856,77.7989,USA,78.2084,76.0441,76.0441,1.2744e+06,0.01790281,,,,True,,0.02281534,0.02281534,,,-0.034727685,-0.034727685,,,,0.9425937,4.6341e+07,32.2742,0.0,,,,0.0015026571,,0.03049515,,,,,,
1999-01-26,AA,equity,32.0337,77.9159,USA,78.2668,76.9799,77.7989,838533.0,0.0017920071,,,,True,,0.0015026571,0.0015026571,,,-0.031771515,-0.031771515,,,,0.94401115,4.575986e+07,32.15395,0.0,,,,-0.017416948,,0.027582606,,,,,,
1999-01-27,AA,equity,31.4806,76.5704,USA,77.9159,76.3365,77.6819,1.137867e+06,0.015306666,,,,True,,-0.017416948,-0.017416948,,,-0.024896668,-0.024896668,,,,0.9277117,4.5178716e+07,32.0337,0.0,,,,0.023405217,,0.026173579,,,,,,
1999-01-28,AA,equity,32.2261,78.3839,USA,78.8518,76.1609,76.1609,1.1244e+06,0.02081574,,,,True,,0.023405217,0.023405217,,,-0.0029806814,-0.0029806814,,,,0.9496811,4.3278772e+07,32.129898,0.0,,,,-0.002239873,,0.027117163,,,,,,
1999-01-29,AA,equity,32.154,78.2084,USA,78.5007,77.2724,78.5007,830800.0,0.0026960436,,,,True,,-0.002239873,-0.002239873,,,0.028066393,0.028066393,,,,0.9475563,4.1378828e+07,32.154,0.0,,,,-0.0075077266,,0.025448885,,,,,,
1999-02-01,AA,equity,31.9135,77.6233,USA,78.9688,77.5649,78.2668,1.5048e+06,0.0049891854,,,,True,,-0.0075077266,-0.0075077266,,,-0.002256674,-0.002256674,,,,0.94046897,4.3278772e+07,32.09385,0.0,,,,-0.013657618,,0.018260442,,,0.8361889,,,
1999-02-02,AA,equity,31.4806,76.5704,USA,77.5649,76.2195,76.6875,1.2388e+06,0.011024877,,,,True,,-0.013657618,-0.013657618,0.10375023,0.10375023,-0.017416948,-0.017416948,,,,0.9277117,4.1378828e+07,32.0337,0.0,,,,0.020415625,,0.018499985,,,0.6839941,,,
1999-02-03,AA,equity,32.1299,78.1498,USA,78.1498,76.1609,76.3365,1.534933e+06,0.013300662,,,0.030852588,True,,0.020415625,0.020415625,0.104030386,0.104030386,0.020415625,0.020415625,,,,0.9468462,4.3278772e+07,32.081802,0.0,,,,0.04264749,,0.018699061,,,0.8335534,,,
1999-02-04,AA,equity,33.5298,81.1331,USA,81.1916,77.8573,78.0328,2.266667e+06,0.018815065,,,0.031353854,True,,0.04264749,0.04264749,0.107583895,0.107583895,0.039657895,0.039657895,,,,0.9881003,4.575986e+07,32.141953,0.0,,,,0.0319276,,0.023168394,0.032382116,,1.2070779,,,
1999-02-05,AA,equity,34.6176,83.7654,USA,84.4089,80.3142,80.7236,3.335467e+06,0.009572153,,,0.032485813,True,,0.0319276,0.0319276,0.15237375,0.15237375,0.07382537,0.07382537,,,,1.0,4.7182216e+07,32.19005,0.0,,,,-0.011236367,,0.020652281,0.03269587,,1.7025912,,,
1999-02-08,AA,equity,34.2308,82.8295,USA,83.5315,82.1275,83.0634,2.2256e+06,0.005048691,,,0.030894952,True,,-0.011236367,-0.011236367,0.04406413,0.04406413,0.07009673,0.07009673,,,,0.9888265,4.867034e+07,32.250153,0.0,,,,-0.004244962,,0.02114062,0.03218207,,1.2115802,,,
1999-02-09,AA,equity,34.0858,82.4785,USA,83.5315,82.2446,82.9464,2.091867e+06,0.0020292695,,,0.030569334,True,,-0.004244962,-0.004244962,0.0044751656,0.0044751656,0.079509385,0.079509385,,,,0.9846379,4.867034e+07,32.2742,0.0,,,,-0.017168293,,0.021376971,0.03199562,,1.1936564,,,
1999-02-10,AA,equity,33.5056,81.0745,USA,81.6596,80.6066,81.6011,1.396533e+06,0.01229351,,,0.029839741,True,,-0.017168293,-0.017168293,0.0211835,0.0211835,0.041925468,0.041925468,,,,0.9678776,4.7407556e+07,32.2742,0.0,,,,-0.0028902204,,0.021346558,0.025069546,,0.84300816,,,
1999-02-11,AA,equity,33.4089,80.8406,USA,81.4256,80.7236,81.0745,1.3764e+06,0.0020998404,,,0.027237786,True,,-0.0028902204,-0.0028902204,0.034554206,0.034554206,-0.00361224,-0.00361224,,,,0.96508425,4.6387844e+07,32.2742,0.0,,,,-0.019730145,,0.020602971,0.023874236,,0.9013005,,,
1999-02-12,AA,equity,32.7562,79.2613,USA,81.6011,78.8518,80.9577,1.625333e+06,0.01213914,,,0.027739191,True,,-0.019730145,-0.019730145,0.042016864,0.042016864,-0.055269986,-0.055269986,,,,0.94622964,4.6387844e+07,32.2742,0.0,,,,-0.04606536,,0.021858387,0.023116846,,1.0680988,,,
1999-02-16,AA,equity,31.2815,75.693,USA,78.5593,75.6346,77.6819,1.812e+06,0.025422383,,,0.027641265,True,,-0.04606536,-0.04606536,-0.056986608,-0.056986608,-0.09009898,-0.09009898,,,,0.90362996,4.6387844e+07,32.250153,0.0,,,,-0.02187327,,0.026583567,0.024914606,,1.1857759,,,
1999-02-17,AA,equity,30.6047,74.0552,USA,75.3421,73.8797,74.5231,2.432933e+06,0.008990494,,,0.026991356,True,,-0.02187327,-0.02187327,-0.07740636,-0.07740636,-0.10772728,-0.10772728,,,,0.8840792,4.6387844e+07,32.250153,0.0,,,,0.034926437,,0.027105695,0.024677252,,1.5328523,,,
1999-02-18,AA,equity,31.6925,76.6875,USA,76.8629,74.4061,74.6986,1.1032e+06,0.03165921,,,0.025645066,True,,0.034926437,0.034926437,-0.01818813,-0.01818813,-0.055632554,-0.055632554,,,,0.9155025,4.5581364e+07,32.19005,0.0,,,,0.012885037,,0.028821988,0.023040878,,0.6930287,,,
1999-02-19,AA,equity,32.1035,77.6819,USA,78.3839,76.395,76.4534,827600.0,0.01556916,,,0.025303124,True,,0.012885037,0.012885037,-0.006792323,-0.006792323,-0.039857298,-0.039857298,,,,0.92737514,4.5581364e+07,32.141953,0.0,,,,0.0022557224,,0.025063047,0.023258748,,0.52674454,,,
1999-02-22,AA,equity,32.176,77.8573,USA,78.3839,76.9799,77.0385,857600.0,0.0026302733,,,0.025184728,True,,0.0022557224,0.0022557224,0.028750345,0.028750345,-0.01787143,-0.01787143,,,,0.9294694,4.5581364e+07,32.141953,0.0,,,,-0.005272362,,0.021840626,0.022693342,,0.5562378,,,
1999-02-23,AA,equity,32.0068,77.4478,USA,77.9159,76.8044,77.6233,774933.0,0.006803636,,,0.024232345,True,,-0.005272362,-0.005272362,0.0006626439,0.0006626439,0.022921566,0.022921566,,,,0.92458177,4.5581364e+07,32.1167,0.0,,,,0.0030166395,,0.02180302,0.022716023,,0.51089543,,,
1999-02-24,AA,equity,32.1035,77.6819,USA,78.5007,77.331,77.4478,1.100267e+06,0.002741734,,,0.02363725,True,,0.0030166395,0.0030166395,0.0021766264,0.0021766264,0.047811475,0.047811475,,,,0.92737514,4.3373228e+07,32.1167,0.0,,,,-0.009696936,,0.022014428,0.021502953,,0.71917576,,,
1999-02-25,AA,equity,31.7937,76.9325,USA,77.4478,76.0441,77.2139,1.489333e+06,0.0065109255,,,0.02319309,True,,-0.009696936,-0.009696936,0.00989664,0.00989664,0.0031881004,0.0031881004,,,,0.91842586,4.6387844e+07,32.1167,0.0,,,,-0.014695197,,0.021717746,0.021059632,,0.96242887,,,
1999-02-26,AA,equity,31.3299,37.905,USA,38.724,37.4371,38.724,607267.0,0.024198906,,,0.023975603,True,,-0.014695197,-0.014695197,-0.028203774,-0.028203774,-0.024392134,-0.024392134,,,,0.9050281,4.6387844e+07,32.1167,0.0,,,,0.021375494,,0.02189567,0.021276606,,0.3990933,,,
1999-03-01,AA,equity,32.0068,38.724,USA,38.8994,37.6125,37.905,1.077667e+06,0.019834971,,,0.024573835,True,,0.021375494,0.021375494,-0.0045884084,-0.0045884084,-0.005272362,-0.005272362,,,,0.92458177,4.6387844e+07,32.1167,0.0,,,,-0.043217897,,0.022953216,0.021458795,,0.7025392,,,
1999-03-02,AA,equity,30.653,37.086,USA,39.0165,36.7351,38.8994,876200.0,0.049324237,,,0.025733616,True,,-0.043217897,-0.043217897,-0.04029858,-0.04029858,-0.043217897,-0.043217897,,,,0.88547444,4.6387844e+07,32.1035,0.0,,,,-0.022330105,,0.022360157,0.022770809,,0.58314973,,,
1999-03-03,AA,equity,29.9761,36.2672,USA,37.2031,35.7407,37.2031,1.6788e+06,0.01330123,,,0.026839353,True,,-0.022330105,-0.022330105,-0.048971064,-0.048971064,-0.06856464,-0.06856464,,,,0.86592084,4.707154e+07,32.055153,0.0,,,,0.009631121,,0.022405626,0.02316871,,1.1011919,,,
1999-03-04,AA,equity,30.2662,36.6181,USA,36.6181,34.5708,34.6292,2.5624e+06,0.0037586328,,,0.028638443,True,,0.009631121,0.009631121,-0.05975557,-0.05975557,-0.049236584,-0.049236584,,,,0.8743009,4.707154e+07,32.055153,0.0,,,,0.026793575,,0.018920988,0.023304291,,1.625988,,,
1999-03-05,AA,equity,31.0881,37.6125,USA,38.022,36.7351,38.022,1.217333e+06,0.022010062,,,0.029408058,True,,0.026793575,0.026793575,-0.07560948,-0.07560948,-0.0077478136,-0.0077478136,,,,0.8980432,4.707154e+07,32.055153,0.0,,,,-0.015671529,,0.020770315,0.023961049,,0.7990703,,,
1999-03-08,AA,equity,30.6047,37.0276,USA,37.8466,36.6181,36.6181,851667.0,0.018401004,,,0.02973613,True,,-0.015671529,-0.015671529,-0.12320861,-0.12320861,-0.044794835,-0.044794835,,,,0.8840792,4.6387844e+07,32.0068,0.0,,,,-0.043589994,,0.02101795,0.023689674,,0.6086611,,,
1999-03-09,AA,equity,29.2993,35.4482,USA,36.3841,33.6348,35.7407,3.44e+06,0.012671511,,,0.031399872,True,,-0.043589994,-0.043589994,-0.15556224,-0.15556224,-0.045166932,-0.045166932,,,,0.84637004,4.6387844e+07,31.90025,0.0,,,,0.026057499,,0.024307206,0.023039486,,2.356218,,,
1999-03-10,AA,equity,30.0728,36.3841,USA,36.5011,34.7463,35.3312,1.775667e+06,0.014674767,,,0.031379107,True,,0.026057499,0.026057499,-0.12525979,-0.12525979,0.00322067,0.00322067,,,,0.8687142,4.6387844e+07,31.7431,0.0,,,,0.0032103937,,0.026544847,0.022607688,,1.2295529,,,
1999-03-11,AA,equity,30.1695,36.5011,USA,37.4371,35.7407,36.9106,1.1466e+06,0.0027999247,,,0.032716077,True,,0.0032103937,0.0032103937,-0.10488109,-0.10488109,-0.003200057,-0.003200057,,,,0.8715076,4.1914292e+07,31.5112,0.0,,,,-0.042557452,,0.026687406,0.022670165,,0.8008885,,,
1999-03-12,AA,equity,28.9125,34.9803,USA,36.5011,33.9273,36.5011,2.179133e+06,0.019529535,,,0.03533262,True,,-0.042557452,-0.042557452,-0.14454833,-0.14454833,-0.07255108,-0.07255108,,,,0.83519655,4.1914292e+07,31.3057,0.0,,,,0.009983722,,0.029126765,0.02398331,,1.4805938,,,
1999-03-15,AA,equity,29.2026,35.3312,USA,36.4426,35.0973,35.3312,1.7398e+06,0.005738431,,,0.036452215,True,,0.009983722,0.009983722,-0.11483446,-0.11483446,-0.04689583,-0.04689583,,,,0.8435767,4.1914292e+07,31.184801,0.0,,,,0.0016525888,,0.028051842,0.024159102,,1.1775137,,,
1999-03-16,AA,equity,29.2509,35.3898,USA,35.7991,34.5122,35.5652,1.148067e+06,0.0014394532,,,0.03772254,True,,0.0016525888,0.0016525888,-0.067116514,-0.067116514,-0.0016532474,-0.0016532474,,,,0.84497195,3.6583496e+07,30.87055,0.0,,,,0.03731111,,0.025470247,0.02420853,,0.79488224,,,
1999-03-17,AA,equity,30.3629,36.7351,USA,36.969,35.6821,35.7991,1.317733e+06,0.02831462,,,0.037775163,True,,0.03731111,0.03731111,-0.007932134,-0.007932134,0.009600363,0.009600363,,,,0.8770943,3.6583496e+07,30.628849,0.0,,,,0.03443319,,0.027758606,0.025682384,,0.94899017,,,
1999-03-18,AA,equity,31.4266,38.022,USA,38.2559,36.6767,36.7351,1.100267e+06,0.031295303,,,0.03796673,True,,0.03443319,0.03443319,-0.008425381,-0.008425381,0.04082316,0.04082316,,,,0.9078215,3.514279e+07,30.628849,0.0,,,,0.0421761,,0.029632257,0.025048133,,0.79246163,,,
1999-03-19,AA,equity,32.7804,39.6599,USA,39.6599,38.1975,38.6654,1.105067e+06,0.038166106,,,0.038783357,True,,0.0421761,0.0421761,0.020865684,0.020865684,0.1255567,0.1255567,,,,0.94692874,3.514279e+07,30.87055,0.0,,,,-0.023882324,,0.031312324,0.02606088,,0.7880445,,,
1999-03-22,AA,equity,32.0068,38.724,USA,40.0109,38.6654,39.3089,859400.0,0.027789533,,,0.038861576,True,,-0.023882324,-0.023882324,-0.005272362,-0.005272362,0.09169067,0.09169067,,,,0.92458177,3.4957384e+07,30.87055,0.0,,,,-0.033798397,,0.032022953,0.025656179,,0.6128153,,,
1999-03-23,AA,equity,30.9431,37.4371,USA,38.373,37.086,38.139,858533.0,0.039367616,,,0.039243907,True,,-0.033798397,-0.033798397,-0.033798397,-0.033798397,0.056239683,0.056239683,,,,0.89385456,3.4957384e+07,30.79805,0.0,,,,0.02469331,,0.030503476,0.026495423,,0.6103778,,,
1999-03-24,AA,equity,31.7167,38.373,USA,39.1335,37.4955,37.5541,638533.0,0.03867194,,,0.04036562,True,,0.02469331,0.02469331,-0.012121727,-0.012121727,0.043621883,0.043621883,,,,0.9162016,3.4957384e+07,30.79805,0.0,,,,0.027070148,,0.030404005,0.027079282,,0.4615434,,,
1999-03-25,AA,equity,32.587,39.4258,USA,39.9523,38.2559,38.373,815800.0,0.033182334,,,0.041684426,True,,0.027070148,0.027070148,0.024645356,0.024645356,0.03625884,0.03625884,,,,0.94134206,3.4957384e+07,30.79805,0.0,,,,-0.039340556,,0.031146992,0.02768768,,0.6043873,,,
1999-03-26,AA,equity,31.3299,37.905,USA,38.8409,37.6125,38.8409,1.046067e+06,0.037608065,,,0.04246271,True,,-0.039340556,-0.039340556,0.0,0.0,-0.045257818,-0.045257818,,,,0.9050281,3.4585e+07,30.79805,0.0,,,,0.031892683,,0.03058164,0.028970398,,0.7625859,,,
1999-03-29,AA,equity,32.3452,39.1335,USA,39.4258,37.9635,38.022,734733.0,0.043407176,,,0.0433491,True,,0.031892683,0.031892683,0.010517189,0.010517189,0.010517189,0.010517189,,,,0.9343571,3.4535164e+07,30.79805,0.0,,,,-0.028810969,,0.031507928,0.029730277,,0.5424025,,,
1999-03-30,AA,equity,31.4266,38.022,USA,38.5484,37.2031,38.49,765267.0,0.037648257,,,0.043427493,True,,-0.028810969,-0.028810969,0.02492412,0.02492412,0.015504619,0.015504619,,,,0.9078215,3.4535164e+07,30.79805,0.0,,,,0.013750011,,0.03381651,0.030228347,,0.5672664,,,
1999-03-31,AA,equity,31.8617,38.5484,USA,38.8994,38.139,38.139,1.006333e+06,0.01366348,,,0.042795748,True,,0.013750011,0.013750011,0.061004236,0.061004236,0.00456132,0.00456132,,,,0.92039025,3.407982e+07,30.79805,0.0,,,,-0.007614805,,0.03226886,0.03001623,0.028710917,0.7650279,,,
1999-04-01,AA,equity,31.62,38.2559,USA,38.607,38.022,38.5484,610867.0,0.012465569,,,0.040751867,True,,-0.007614805,-0.007614805,0.04375831,0.04375831,-0.030123632,-0.030123632,,,,0.9134082,3.407982e+07,31.0156,0.0,,,,-0.003062898,,0.030681612,0.028508766,0.028636087,0.50159734,,,
1999-04-05,AA,equity,31.5233,38.139,USA,38.49,37.9635,38.3145,529200.0,0.005787789,,,0.039555345,True,,-0.003062898,-0.003062898,0.013901837,0.013901837,0.0061540236,0.0061540236,,,,0.91061485,3.3177584e+07,31.209,0.0,,,,0.007638075,,0.026984898,0.028036725,0.028211258,0.4471722,,,
1999-04-06,AA,equity,31.765,38.4315,USA,38.5484,37.671,38.139,811133.0,0.00941655,,,0.03798742,True,,0.007638075,0.007638075,0.03721144,0.03721144,-0.018100584,-0.018100584,,0.0954923092950494,,0.9175968,3.2418328e+07,31.37825,0.0,,,,0.06909487,,0.02622297,0.028015077,0.02816753,0.6865804,,,
1999-04-07,AA,equity,34.0374,41.1808,USA,41.2978,38.8994,40.7127,1.6104e+06,0.042905405,,,0.039141227,True,,0.06909487,0.06909487,0.1498963,0.1498963,0.07980525,0.07980525,,0.0569600003794223,,0.9832397,3.2418328e+07,31.4266,0.0,,,,-0.022990134,,0.031478245,0.031068843,0.026747698,1.4775261,,,
1999-04-08,AA,equity,33.2638,40.2448,USA,40.9468,39.8939,40.9468,1.526667e+06,0.015059036,,,0.038825464,True,,-0.022990134,-0.022990134,0.10084867,0.10084867,0.0430651,0.0430651,,-0.0269181824360975,,0.9608928,3.3177584e+07,31.474949,0.0,,,,0.018721,,0.03252055,0.03132894,0.026524123,1.4168866,,,
1999-04-09,AA,equity,33.8924,41.0052,USA,41.1222,40.2448,40.4203,836533.0,0.022379274,,,0.036236197,True,,0.018721,0.018721,0.11635927,0.11635927,0.06940091,0.06940091,,0.0117005650692698,,0.9790511,3.2418328e+07,31.571651,0.0,,,,0.028129157,,0.031987004,0.02961137,0.026264597,0.78771317,,,
1999-04-12,AA,equity,34.8593,42.1752,USA,42.5846,40.8883,41.0052,1.505267e+06,0.018687153,,,0.03584455,True,,0.028129157,0.028129157,0.18704589,0.18704589,0.10059296,0.10059296,,-0.0789401110733389,,1.0,3.2418328e+07,31.66835,0.0,,,,0.03542718,,0.028803675,0.029679345,0.026408004,1.463864,,,
1999-04-13,AA,equity,36.1164,43.696,USA,43.8715,41.2392,42.1167,1.5392e+06,0.023016619,,,0.036548734,True,,0.03542718,0.03542718,0.21248934,0.21248934,0.12838207,0.12838207,,-0.1479684087104813,,1.0,3.2418328e+07,31.740849,0.0,,,,0.13152125,,0.029112995,0.030286845,0.026500728,1.5116081,,,
1999-04-14,AA,equity,41.193,49.8381,USA,50.891,43.4036,43.6376,4.081933e+06,0.032220338,,,0.04044505,True,,0.13152125,0.13152125,0.342358,0.342358,0.19080846,0.19080846,,-0.1097663523579203,,1.0,3.2418328e+07,31.81335,0.0,,,,0.010507094,,0.044707555,0.03812586,0.030659873,3.5039656,,,
